"","1","1.5","2","2.5","3","3.5","4","4.5","5","5.5","6","6.5","7","7.5","8","8.5","9","9.5","10"
"prec_50_avg",0.252931892417442,0.232651462597765,0.30510700454251,0.252669405283086,0.236809599783632,0.256923213266413,0.264382444581862,0.238987621927813,0.229312564692706,0.233811127854138,0.225577750440781,0.256451432145031,0.266254516901143,0.233205794576691,0.253414135005132,0.22478018766561,0.204939385533926,0.205637039031899,0.204637673449743
"prec_md_avg",0.218488866410708,0.23259197841587,0.252782957103589,0.254760113889681,0.21724065777808,0.231210351583435,0.239552476754215,0.216694708779615,0.216455589005068,0.220043213930907,0.205923387778011,0.201890807646359,0.199150591792882,0.209315839316621,0.209097003393652,0.200347060946134,0.185655943355179,0.184391481631277,0.184667605008904
"prec_80_avg",0.27491440245467,0.280942322652451,0.382618181666863,0.267608360374627,0.245651529437396,0.282990041397148,0.325327466299162,0.29657319595372,0.275352719612386,0.23708093163414,0.233236926060605,0.317474069602278,0.329678138370032,0.24851304171349,0.281242843006125,0.264621832023926,0.226064265648449,0.24247155668359,0.25159301641072
"prec_95_avg",0.291528703080993,0.375161662462378,0.436107217918866,0.327832877209784,0.281315787299096,0.29946677200731,0.370439477052897,0.350815807963346,0.371311322007181,0.288545419448278,0.279678471538199,0.416137093566883,0.404116811300263,0.324402617729343,0.294372704953889,0.320058967415887,0.30626173737407,0.297973546360493,0.269111938785592
