"","1","1.5","2","2.5","3","3.5","4","4.5","5"
"prec_50_avg",0.256312194023313,0.266252399628751,0.262356425681861,0.237186652581586,0.253780453127829,0.24901820794952,0.249209105333843,0.240951827463772,0.246977935199669
"prec_md_avg",0.231125570736917,0.243053848786951,0.234478608189829,0.229012737534519,0.235644070630688,0.223931923186917,0.226888195855729,0.222646128383612,0.222245185530741
"prec_80_avg",0.28232555075689,0.284847923278946,0.321884817105375,0.245468400656651,0.26422072891644,0.286092830058568,0.279992034558407,0.270840747590083,0.284715191246411
"prec_95_avg",0.323176019927872,0.323333635788578,0.338876384301928,0.253595476528325,0.280548911618921,0.337896427534057,0.30853634077648,0.302765451013574,0.339012156575926
