"","1","1.5","2","2.5","3","3.5","4","4.5","5"
"rec_50_avg",0.479706879410435,0.559997029072393,0.531354719753038,0.530366965403296,0.550794482143433,0.494578276235334,0.505571217991921,0.529408165134581,0.545236715944368
"rec_md_avg",0.789529231985965,0.637943659680351,0.653017633228203,0.652054713941932,0.698655113367846,0.668448684677174,0.663650549290192,0.685323019569786,0.693487672021116
"rec_80_avg",0.245894242035161,0.304559853148196,0.373079551686577,0.354206204574606,0.34600107330246,0.33892835511902,0.371641747542117,0.372668776825963,0.360838919273225
"rec_95_avg",0.0757714693795159,0.104764222121063,0.170430153667025,0.195141209598796,0.136157558620825,0.190149031418403,0.234403428587496,0.215284593351933,0.171756498142069
