"","0.01","0.015","0.02","0.025","0.03","0.035","0.04","0.045","0.05","0.055","0.06","0.065","0.07","0.075","0.08","0.085","0.09","0.095","0.1"
"NMC_semi_prec",0.237848748963302,0.234982131309856,0.240089162263298,0.244131195551018,0.24443170027671,0.241675840481628,0.247470056056961,0.243443683270256,0.244085488055715,0.24878215660888,0.24563215935183,0.248690534951416,0.249700002505762,0.250225206919307,0.25138122868526,0.250945380316658,0.24948766199949,0.250947066837944,0.249241613728883
"LS_semi_prec",0.26923123463149,0.270911322209143,0.271731431668474,0.276378321172701,0.27648990253168,0.279387790827085,0.283030081347911,0.281878831423358,0.285643066311065,0.282326017942647,0.287734844168472,0.288379257216574,0.286174802511107,0.286499478261606,0.287162202428253,0.284760728568634,0.284090301874429,0.292470080907634,0.282075044027624
