"","0.01","0.015","0.02","0.025","0.03","0.035","0.04","0.045","0.05","0.055","0.06","0.065","0.07","0.075","0.08","0.085","0.09","0.095","0.1"
"NMC_semi_f",0.22733343860254,0.225910408008659,0.228367855639465,0.228770525779538,0.228884516569342,0.228492021268304,0.228631530148837,0.228189719495275,0.229550836091918,0.229148360568083,0.229116131116807,0.228747566151061,0.230765842513665,0.231025860724499,0.229980377484133,0.23055709093393,0.229880135150006,0.23056496961414,0.229354710908547
"LS_semi_f",0.243971235357924,0.243790042902571,0.243266896375037,0.244848725269529,0.244733038950827,0.24697100596031,0.247210360883174,0.247227294681312,0.248557199651718,0.247629926394254,0.24844541608733,0.24841433983473,0.249838719331506,0.247565452120113,0.248451648883127,0.246497181586549,0.246965742033684,0.249718848751585,0.246411157522844
