"","1","1.5","2","2.5","3","3.5","4","4.5","5","5.5","6","6.5","7","7.5","8","8.5","9","9.5","10"
"rec_50_avg",0.487444573517758,0.508667274320954,0.508784154501883,0.54884783004035,0.565862392798046,0.586273678999403,0.518354718064464,0.564492513045525,0.488305269409733,0.5330251850134,0.541781253138869,0.5241025510001,0.522802145921731,0.503313527431175,0.574111862697708,0.513793926343597,0.527246012778618,0.587377342241244,0.482535885167464
"rec_md_avg",0.750337849398458,0.608197054885217,0.727190886602888,0.657987640226175,0.758111880337179,0.672747273547955,0.69830598722043,0.731894430927278,0.634500905309005,0.683645668207398,0.681024631919332,0.663373661215391,0.715319548076435,0.675690235690236,0.741174243710428,0.700493373587586,0.69637979807833,0.693420846599509,0.609295967190704
"rec_80_avg",0.309269032310352,0.257646605229696,0.381726512703298,0.374968042876419,0.371512629547632,0.38721763566738,0.335188649216928,0.396017740552084,0.347049234125626,0.393281421432994,0.371392120194598,0.411979316132282,0.356612178523902,0.372765894236482,0.348386360170984,0.393547295047395,0.392576696093255,0.445632600866434,0.375444292549556
"rec_95_avg",0.18130824058065,0.0686434907497586,0.272597553730175,0.230847452949067,0.147427135902972,0.165730135849386,0.212172871426503,0.283742850002237,0.225210283418751,0.252447070402197,0.18384714085638,0.259022759020456,0.201332794828248,0.236343830461478,0.19631801443845,0.270009656580904,0.246884602253329,0.245132835742993,0.248325358851675
