"","1","1.5","2","2.5","3","3.5","4","4.5","5"
"f_50",0.319793465922154,0.332196073024879,0.333738710875002,0.336465155211092,0.342629165329223,0.340318185237755,0.339719521568328,0.339908559434739,0.336973490057782
"f_md",0.325619936065107,0.341498840935592,0.343417981679316,0.347485127798879,0.345857291253351,0.345900467889889,0.343992618356831,0.339662628133228,0.335212710305974
"f_80",0.279713069646825,0.289295830210171,0.29368257993579,0.309570299428657,0.327456989762855,0.319773727553733,0.322361279960768,0.323405236714588,0.322858706076556
"f_95",0.214126435360917,0.166419916497862,0.189233195870044,0.221830700385948,0.248097918345271,0.25561152472507,0.271529289202206,0.258671482955388,0.256146596400166
